,table_name_left,column_index_left,table_name_right,column_index_right,label
223,Product_borosyndicate.com_September2020_CPA.json.gz,1,Product_autochristmascards.com_September2020_CPA.json.gz,7,0
224,Product_borosyndicate.com_September2020_CPA.json.gz,10,Product_autochristmascards.com_September2020_CPA.json.gz,3,0
225,Product_borosyndicate.com_September2020_CPA.json.gz,1,Product_autochristmascards.com_September2020_CPA.json.gz,5,0
226,Product_borosyndicate.com_September2020_CPA.json.gz,8,Product_autochristmascards.com_September2020_CPA.json.gz,7,0
227,Product_autochristmascards.com_September2020_CPA.json.gz,2,Product_borosyndicate.com_September2020_CPA.json.gz,2,0
228,Product_avinstalls.co.uk_September2020_CPA.json.gz,8,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,3,0
229,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,8,Product_avinstalls.co.uk_September2020_CPA.json.gz,3,0
230,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,3,Product_avinstalls.co.uk_September2020_CPA.json.gz,0,0
231,Product_avinstalls.co.uk_September2020_CPA.json.gz,3,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,5,0
232,Product_avinstalls.co.uk_September2020_CPA.json.gz,2,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,2,0
233,Product_avinstalls.co.uk_September2020_CPA.json.gz,5,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,7,0
234,Product_michaelkors.eu_September2020_CPA.json.gz,8,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,4,0
235,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,8,Product_michaelkors.eu_September2020_CPA.json.gz,2,0
236,Product_michaelkors.eu_September2020_CPA.json.gz,0,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,4,0
237,Product_michaelkors.eu_September2020_CPA.json.gz,2,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,7,0
238,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,1,Product_michaelkors.eu_September2020_CPA.json.gz,5,0
239,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,0,Product_michaelkors.eu_September2020_CPA.json.gz,5,0
240,JobPosting_constructioncareers.com_September2020_CPA.json.gz,2,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,4,0
241,JobPosting_constructioncareers.com_September2020_CPA.json.gz,4,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,3,0
242,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,0,JobPosting_constructioncareers.com_September2020_CPA.json.gz,2,0
243,JobPosting_constructioncareers.com_September2020_CPA.json.gz,0,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,3,0
244,JobPosting_constructioncareers.com_September2020_CPA.json.gz,1,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,2,0
245,JobPosting_constructioncareers.com_September2020_CPA.json.gz,1,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,1,0
246,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,3,MusicAlbum_oldies.com_September2020_CPA.json.gz,4,0
247,MusicAlbum_oldies.com_September2020_CPA.json.gz,1,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,9,0
248,MusicAlbum_oldies.com_September2020_CPA.json.gz,0,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,3,0
249,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,7,MusicAlbum_oldies.com_September2020_CPA.json.gz,1,0
250,MusicAlbum_oldies.com_September2020_CPA.json.gz,4,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,6,0
251,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,2,MusicAlbum_oldies.com_September2020_CPA.json.gz,4,0
252,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,4,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,1,0
253,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,1,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,4,0
254,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,1,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,2,0
255,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,1,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,0,0
256,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,2,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,0,0
257,MusicRecording_tommydougherty.com_September2020_CPA.json.gz,4,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,3,0
258,Movie_123movie.ag_September2020_CPA.json.gz,2,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,4,0
259,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,1,Movie_123movie.ag_September2020_CPA.json.gz,4,0
260,Movie_123movie.ag_September2020_CPA.json.gz,2,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,2,0
261,Movie_123movie.ag_September2020_CPA.json.gz,0,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,1,0
262,Movie_123movie.ag_September2020_CPA.json.gz,1,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,0,0
263,TVEpisode_moviesbeast.com_September2020_CPA.json.gz,0,Movie_123movie.ag_September2020_CPA.json.gz,2,0
264,Person_lancs.live_September2020_CPA.json.gz,3,MusicAlbum_oldies.com_September2020_CPA.json.gz,1,0
265,MusicAlbum_oldies.com_September2020_CPA.json.gz,4,Person_lancs.live_September2020_CPA.json.gz,4,0
266,MusicAlbum_oldies.com_September2020_CPA.json.gz,1,Person_lancs.live_September2020_CPA.json.gz,2,0
267,MusicAlbum_oldies.com_September2020_CPA.json.gz,0,Person_lancs.live_September2020_CPA.json.gz,4,0
268,Person_lancs.live_September2020_CPA.json.gz,3,MusicAlbum_oldies.com_September2020_CPA.json.gz,0,0
269,Person_lancs.live_September2020_CPA.json.gz,4,MusicAlbum_oldies.com_September2020_CPA.json.gz,2,0
270,TVEpisode_123movies.haus_September2020_CPA.json.gz,1,TVEpisode_gostream.page_September2020_CPA.json.gz,4,0
271,TVEpisode_gostream.page_September2020_CPA.json.gz,1,TVEpisode_123movies.haus_September2020_CPA.json.gz,4,0
272,TVEpisode_gostream.page_September2020_CPA.json.gz,0,TVEpisode_123movies.haus_September2020_CPA.json.gz,1,0
273,TVEpisode_gostream.page_September2020_CPA.json.gz,1,TVEpisode_123movies.haus_September2020_CPA.json.gz,0,0
274,TVEpisode_123movies.haus_September2020_CPA.json.gz,2,TVEpisode_gostream.page_September2020_CPA.json.gz,0,0
275,TVEpisode_gostream.page_September2020_CPA.json.gz,3,TVEpisode_123movies.haus_September2020_CPA.json.gz,0,0
276,MusicAlbum_loweboy.com_September2020_CPA.json.gz,1,TVEpisode_rfic2009.org_September2020_CPA.json.gz,4,0
277,MusicAlbum_loweboy.com_September2020_CPA.json.gz,2,TVEpisode_rfic2009.org_September2020_CPA.json.gz,1,0
278,MusicAlbum_loweboy.com_September2020_CPA.json.gz,1,TVEpisode_rfic2009.org_September2020_CPA.json.gz,2,0
279,TVEpisode_rfic2009.org_September2020_CPA.json.gz,1,MusicAlbum_loweboy.com_September2020_CPA.json.gz,0,0
280,MusicAlbum_loweboy.com_September2020_CPA.json.gz,0,TVEpisode_rfic2009.org_September2020_CPA.json.gz,2,0
281,TVEpisode_rfic2009.org_September2020_CPA.json.gz,3,MusicAlbum_loweboy.com_September2020_CPA.json.gz,0,0
282,Hotel_persiatrip.com_September2020_CPA.json.gz,11,Place_feelgreece.com_September2020_CPA.json.gz,3,0
283,Hotel_persiatrip.com_September2020_CPA.json.gz,7,Place_feelgreece.com_September2020_CPA.json.gz,4,0
284,Place_feelgreece.com_September2020_CPA.json.gz,2,Hotel_persiatrip.com_September2020_CPA.json.gz,11,0
285,Place_feelgreece.com_September2020_CPA.json.gz,4,Hotel_persiatrip.com_September2020_CPA.json.gz,4,0
286,Hotel_persiatrip.com_September2020_CPA.json.gz,2,Place_feelgreece.com_September2020_CPA.json.gz,3,0
287,Hotel_persiatrip.com_September2020_CPA.json.gz,3,Place_feelgreece.com_September2020_CPA.json.gz,2,0
288,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,3,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,4,0
289,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,4,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,1,0
290,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,0,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,3,0
291,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,0,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,1,0
292,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,4,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,4,0
293,TVEpisode_hotlink-bumfiles.com_September2020_CPA.json.gz,0,TVEpisode_123movieonline.xyz_September2020_CPA.json.gz,4,0
294,JobPosting_constructioncareers.com_September2020_CPA.json.gz,4,Book_studienet.se_September2020_CPA.json.gz,2,0
295,JobPosting_constructioncareers.com_September2020_CPA.json.gz,2,Book_studienet.se_September2020_CPA.json.gz,3,0
296,Book_studienet.se_September2020_CPA.json.gz,2,JobPosting_constructioncareers.com_September2020_CPA.json.gz,0,0
297,JobPosting_constructioncareers.com_September2020_CPA.json.gz,2,Book_studienet.se_September2020_CPA.json.gz,5,0
298,JobPosting_constructioncareers.com_September2020_CPA.json.gz,3,Book_studienet.se_September2020_CPA.json.gz,5,0
299,Book_studienet.se_September2020_CPA.json.gz,5,JobPosting_constructioncareers.com_September2020_CPA.json.gz,1,0
300,MusicRecording_ringsushi.com_September2020_CPA.json.gz,2,Movie_123movie.ag_September2020_CPA.json.gz,2,0
301,MusicRecording_ringsushi.com_September2020_CPA.json.gz,4,Movie_123movie.ag_September2020_CPA.json.gz,4,0
302,MusicRecording_ringsushi.com_September2020_CPA.json.gz,3,Movie_123movie.ag_September2020_CPA.json.gz,2,0
303,MusicRecording_ringsushi.com_September2020_CPA.json.gz,4,Movie_123movie.ag_September2020_CPA.json.gz,3,0
304,MusicRecording_ringsushi.com_September2020_CPA.json.gz,3,Movie_123movie.ag_September2020_CPA.json.gz,4,0
305,MusicRecording_ringsushi.com_September2020_CPA.json.gz,0,Movie_123movie.ag_September2020_CPA.json.gz,1,0
306,TVEpisode_putlocker.to_September2020_CPA.json.gz,4,TVEpisode_fmovies.dev_September2020_CPA.json.gz,2,0
307,TVEpisode_putlocker.to_September2020_CPA.json.gz,1,TVEpisode_fmovies.dev_September2020_CPA.json.gz,3,0
308,TVEpisode_fmovies.dev_September2020_CPA.json.gz,2,TVEpisode_putlocker.to_September2020_CPA.json.gz,0,0
309,TVEpisode_putlocker.to_September2020_CPA.json.gz,1,TVEpisode_fmovies.dev_September2020_CPA.json.gz,4,0
310,TVEpisode_fmovies.dev_September2020_CPA.json.gz,3,TVEpisode_putlocker.to_September2020_CPA.json.gz,5,0
311,TVEpisode_fmovies.dev_September2020_CPA.json.gz,1,TVEpisode_putlocker.to_September2020_CPA.json.gz,4,0
312,Book_manualscenter.com_September2020_CPA.json.gz,4,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,9,0
313,Book_manualscenter.com_September2020_CPA.json.gz,3,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,1,0
314,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,0,Book_manualscenter.com_September2020_CPA.json.gz,4,0
315,Book_manualscenter.com_September2020_CPA.json.gz,2,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,1,0
316,Book_manualscenter.com_September2020_CPA.json.gz,11,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,2,0
317,Book_manualscenter.com_September2020_CPA.json.gz,5,Hotel_ausmotorcyclerental.com.au_September2020_CPA.json.gz,7,0
318,MusicRecording_myzuka.club_September2020_CPA.json.gz,4,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,6,0
319,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,1,MusicRecording_myzuka.club_September2020_CPA.json.gz,3,0
320,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,0,MusicRecording_myzuka.club_September2020_CPA.json.gz,4,0
321,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,1,MusicRecording_myzuka.club_September2020_CPA.json.gz,0,0
322,MusicRecording_myzuka.club_September2020_CPA.json.gz,0,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,2,0
323,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,1,MusicRecording_myzuka.club_September2020_CPA.json.gz,5,0
324,Recipe_cuban.recipes_September2020_CPA.json.gz,13,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,9,0
325,Recipe_cuban.recipes_September2020_CPA.json.gz,1,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,6,0
326,Recipe_cuban.recipes_September2020_CPA.json.gz,13,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,14,0
327,Recipe_cuban.recipes_September2020_CPA.json.gz,18,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,6,0
328,Recipe_cuban.recipes_September2020_CPA.json.gz,18,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,11,0
329,Recipe_cuban.recipes_September2020_CPA.json.gz,16,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,10,0
330,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,6,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,4,0
331,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,1,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,9,0
332,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,6,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,2,0
333,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,14,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,1,0
334,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,10,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,0,0
335,Restaurant_madeinindiarestaurant.com_September2020_CPA.json.gz,10,TVEpisode_envisionlinesville.org_September2020_CPA.json.gz,4,0
336,TVEpisode_gostream.page_September2020_CPA.json.gz,4,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,2,0
337,TVEpisode_gostream.page_September2020_CPA.json.gz,1,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,5,0
338,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,2,TVEpisode_gostream.page_September2020_CPA.json.gz,0,0
339,TVEpisode_gostream.page_September2020_CPA.json.gz,1,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,9,0
340,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,2,TVEpisode_gostream.page_September2020_CPA.json.gz,2,0
341,TVEpisode_gostream.page_September2020_CPA.json.gz,0,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,8,0
342,TVEpisode_123movies.town_September2020_CPA.json.gz,2,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,3,0
343,TVEpisode_123movies.town_September2020_CPA.json.gz,3,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,9,0
344,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,3,TVEpisode_123movies.town_September2020_CPA.json.gz,1,0
345,TVEpisode_123movies.town_September2020_CPA.json.gz,3,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,4,0
346,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,8,TVEpisode_123movies.town_September2020_CPA.json.gz,2,0
347,TVEpisode_123movies.town_September2020_CPA.json.gz,2,LocalBusiness_cyprusgalleries.com_September2020_CPA.json.gz,1,0
348,Hotel_sidefare.com_September2020_CPA.json.gz,3,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,3,0
349,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,4,Hotel_sidefare.com_September2020_CPA.json.gz,1,0
350,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,0,Hotel_sidefare.com_September2020_CPA.json.gz,3,0
351,Hotel_sidefare.com_September2020_CPA.json.gz,12,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,4,0
352,Hotel_sidefare.com_September2020_CPA.json.gz,1,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,1,0
353,Hotel_sidefare.com_September2020_CPA.json.gz,15,TVEpisode_slipstreamfilm.com_September2020_CPA.json.gz,0,0
354,MusicAlbum_loweboy.com_September2020_CPA.json.gz,1,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,3,0
355,MusicAlbum_loweboy.com_September2020_CPA.json.gz,2,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,0,0
356,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,1,MusicAlbum_loweboy.com_September2020_CPA.json.gz,1,0
357,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,0,MusicAlbum_loweboy.com_September2020_CPA.json.gz,0,0
358,MusicAlbum_loweboy.com_September2020_CPA.json.gz,0,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,3,0
359,MusicRecording_tv-mis.cz_September2020_CPA.json.gz,1,MusicAlbum_loweboy.com_September2020_CPA.json.gz,2,0
360,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,6,Product_lords-electrical.co.uk_September2020_CPA.json.gz,2,0
361,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,3,Product_lords-electrical.co.uk_September2020_CPA.json.gz,8,0
362,Product_lords-electrical.co.uk_September2020_CPA.json.gz,2,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,1,0
363,Product_lords-electrical.co.uk_September2020_CPA.json.gz,5,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,3,0
364,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,2,0
365,Product_pinkcherrywholesale.ca_September2020_CPA.json.gz,1,Product_lords-electrical.co.uk_September2020_CPA.json.gz,7,0
366,SportsEvent_tipbet.net_September2020_CPA.json.gz,9,Movie_watershed.co.uk_September2020_CPA.json.gz,3,0
367,SportsEvent_tipbet.net_September2020_CPA.json.gz,3,Movie_watershed.co.uk_September2020_CPA.json.gz,7,0
368,Movie_watershed.co.uk_September2020_CPA.json.gz,3,SportsEvent_tipbet.net_September2020_CPA.json.gz,1,0
369,Movie_watershed.co.uk_September2020_CPA.json.gz,0,SportsEvent_tipbet.net_September2020_CPA.json.gz,3,0
370,Movie_watershed.co.uk_September2020_CPA.json.gz,7,SportsEvent_tipbet.net_September2020_CPA.json.gz,10,0
371,Movie_watershed.co.uk_September2020_CPA.json.gz,7,SportsEvent_tipbet.net_September2020_CPA.json.gz,8,0
372,Book_safiery.com_September2020_CPA.json.gz,1,SportsEvent_betting.team_September2020_CPA.json.gz,7,0
373,SportsEvent_betting.team_September2020_CPA.json.gz,3,Book_safiery.com_September2020_CPA.json.gz,4,0
374,Book_safiery.com_September2020_CPA.json.gz,1,SportsEvent_betting.team_September2020_CPA.json.gz,0,0
375,SportsEvent_betting.team_September2020_CPA.json.gz,3,Book_safiery.com_September2020_CPA.json.gz,0,0
376,SportsEvent_betting.team_September2020_CPA.json.gz,0,Book_safiery.com_September2020_CPA.json.gz,3,0
377,Book_safiery.com_September2020_CPA.json.gz,3,SportsEvent_betting.team_September2020_CPA.json.gz,5,0
378,SportsEvent_tipbet.gr_September2020_CPA.json.gz,9,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,4,0
379,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,8,SportsEvent_tipbet.gr_September2020_CPA.json.gz,3,0
380,SportsEvent_tipbet.gr_September2020_CPA.json.gz,7,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,4,0
381,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,7,SportsEvent_tipbet.gr_September2020_CPA.json.gz,3,0
382,SportsEvent_tipbet.gr_September2020_CPA.json.gz,10,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,1,0
383,SportsEvent_tipbet.gr_September2020_CPA.json.gz,0,LocalBusiness_superprof.co.in_September2020_CPA.json.gz,0,0
384,Book_tmcc.edu_September2020_CPA.json.gz,1,SportsEvent_ahockeyreport.com_September2020_CPA.json.gz,8,0
385,Book_tmcc.edu_September2020_CPA.json.gz,4,SportsEvent_ahockeyreport.com_September2020_CPA.json.gz,2,0
386,Book_tmcc.edu_September2020_CPA.json.gz,1,SportsEvent_ahockeyreport.com_September2020_CPA.json.gz,0,0
